r_kpc,v_obs_kms,v_bar_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,beta_i,psi_i,v_eff_kms,g_bar_km2s2_per_kpc,g_eff_km2s2_per_kpc,rotation_residual_kms,rotation_residual_bar_only_kms
2.89,189.0,222.856756011569,10.0,NGC2683,7.68,203.92,89.57,12360.207612456748,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,1,0.35,3.157440283858982,3.1574402838589815,4.440892098500626e-16,2.820683493227383e-15,0.85,0.8230698045175031,222.856756011569,17185.167370242212,17185.167370242212,-33.85675601156899,-33.85675601156899
5.77,212.0,238.81344350768867,5.0,NGC2683,21.36,229.24,63.44,7789.254766031197,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,1,0.35,3.157440283858982,3.1574402838589815,4.440892098500626e-16,2.820683493227383e-15,0.85,0.8230698045175031,238.81344350768867,9884.20464471404,9884.20464471404,-26.813443507688675,-26.813443507688675
8.66,206.0,205.3138022637543,5.0,NGC2683,17.89,197.87,51.78,4900.230946882217,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,1,0.35,3.157440283858982,3.1574402838589815,4.440892098500626e-16,2.820683493227383e-15,0.85,0.8230698045175031,205.3138022637543,4867.639422632795,4867.639422632795,0.6861977362457026,0.6861977362457026
11.54,200.0,191.9199512817779,5.0,NGC2683,24.41,185.0,44.86,3466.2045060658584,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,1,0.35,3.157440283858982,3.1574402838589815,4.440892098500626e-16,2.820683493227383e-15,0.85,0.8230698045175031,191.9199512817779,3191.790961871751,3191.790961871751,8.080048718222088,8.080048718222088
17.31,190.0,150.1313458275786,10.0,NGC2683,25.8,143.29,36.63,2085.4997111496245,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,2,0.35,3.0,3.1574402838589815,-0.15744028385898146,-1.0,0.85,0.9944446841565493,139.78503747234598,1302.1040439052572,1128.8189890898425,50.21496252765402,39.8686541724214
20.2,169.0,137.24746300023182,10.0,NGC2683,23.72,130.86,33.91,1413.9108910891089,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,2,0.35,3.0,3.1574402838589815,-0.15744028385898146,-1.0,0.85,0.9944446841565493,127.78904800137732,932.5181237623764,808.4178608464515,41.210951998622676,31.752536999768182
23.08,150.0,127.01034170491788,10.0,NGC2683,20.53,121.26,31.72,974.8700173310226,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,2,0.35,3.0,3.1574402838589815,-0.15744028385898146,-1.0,0.85,0.9944446841565493,118.25741837409171,698.9439731369151,605.9279462957091,31.742581625908286,22.989658295082123
28.85,160.0,112.4125299955481,10.0,NGC2683,17.48,107.36,28.37,887.3483535528595,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,2,0.35,3.0,3.1574402838589815,-0.15744028385898146,-1.0,0.85,0.9944446841565493,104.66561550600831,438.0095979202773,379.71892787700403,55.33438449399169,47.5874700044519
31.74,155.0,106.83666692666895,10.0,NGC2683,16.5,102.03,27.05,756.9313169502205,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,2,0.35,3.0,3.1574402838589815,-0.15744028385898146,-1.0,0.85,0.9944446841565493,99.47401328778078,359.61163831127914,311.75423187074944,55.52598671221922,48.163333073331046
34.62,151.0,102.08162910142059,12.0,NGC2683,15.67,97.49,25.9,658.6077411900636,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,2,0.35,3.0,3.1574402838589815,-0.15744028385898146,-1.0,0.85,0.9944446841565493,95.04666910511999,301.00112651646447,260.9436541876999,55.95333089488001,48.91837089857941
